# ----------------------------------------
# RW Las Vegas - GA4
# Free form-Dining - Click Discovery
# 20260401-20260629
# ----------------------------------------

Event name,Page path + query string,Link URL,Link text,Outbound,Event count,Total users
,,,,,34706,21276,Grand total
click,/dining/room-service/,https://grubhub.app.link/N8NJyHmCwsb,,true,7636,4592
click,/dining/alle-lounge-on-66/,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,1910,1526
click,/dining/room-service/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://grubhub.app.link/N8NJyHmCwsb,,true,831,578
click,/dining/genting-palace/,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,827,668
click,/dining/juniors/,https://www.opentable.com/r/juniors-resorts-world-las-vegas,,true,665,566
click,/dining/room-service/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://grubhub.app.link/N8NJyHmCwsb,,true,546,377
click,/dining/alle-lounge-on-66/,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,,true,528,454
click,/dining/carversteak/,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,518,425
click,/dining/kusa-nori/,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,510,444
click,/dining/viva/,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,470,390
click,/dining/stubborn-seed/,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,421,363
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,412,330
click,/dining/brezza/,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,,true,363,321
click,/dining/fuhu/,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,359,315
click,/dining/wallys/,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,356,272
click,/dining/?toid=tab-bars-lounges,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,355,307
click,/dining/dawg-house-saloon/,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,,true,353,307
click,/dining/,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,332,311
click,/dining/crossroads/,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,,true,315,253
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/juniors-resorts-world-las-vegas,,true,245,209
click,/dining/genting-palace/,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/,,true,236,209
click,/dining/,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,,true,215,189
click,/dining/dawg-house-saloon/,https://www.opentable.com/booking/experiences-availability?rid=1383328&restref=1383328&experienceId=,,true,195,106
click,/dining/aqua/,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,,true,184,164
click,/dining/,https://www.opentable.com/r/juniors-resorts-world-las-vegas,,true,178,172
click,/dining/,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,176,158
click,/dining/copper-sun/,https://www.opentable.com/booking/restref/availability?lang=en-US&correlationId=ba8a19ca-4018-4923-9,,true,174,166
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,,true,170,145
click,/dining/,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,168,145
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,162,143
click,/dining/,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,155,145
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,,true,145,131
click,/dining/alle-lounge-on-66/,https://www.alle.com/,,true,145,143
click,/dining/dawg-house-saloon/,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,,true,145,133
click,/dining/,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,,true,141,70
click,/dining/,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,141,133
click,/dining/kusa-nori/,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,,true,141,122
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,139,124
click,/dining/alle-lounge-on-66/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,137,83
click,/dining/redtail/,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,,true,137,122
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,136,122
click,/dining/,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,,true,135,68
click,/dining/brezza/,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,,true,130,112
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,126,120
click,/dining/wallys/,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,,true,126,104
click,/dining/,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,122,108
click,/dining/wallys/,https://www.wallywine.com/lasvegas,,true,120,116
click,/dining/,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,108,68
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,108,102
click,/dining/eight-cigar-lounge/,https://www.eightloungelv.com/reservations/,,true,107,41
click,/dining/gatsbys-cocktail-lounge/,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,,true,106,97
click,/dining/,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,101,50
click,/dining/dawg-house-saloon/,https://booketing.com/microsite/zouksummerseries/event/1223/40913607663/zouk-summer-series?eventcode,,true,100,97
click,/dining/juniors/,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,98,35
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,97,64
click,/dining/stubborn-seed/,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,,true,93,27
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,,true,89,85
click,/dining/,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,,true,87,79
click,/dining/brezza/,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,87,73
click,/dining/alle-lounge-on-66/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?ot_source=adwords,,true,83,77
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,,true,77,33
click,/dining/crossroads/,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/,,true,76,31
click,/dining/?toid=tab-bars-lounges,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,,true,75,37
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,,true,75,70
click,/dining/viva/,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,,true,74,62
click,/dining/carversteak/,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,70,27
click,/dining/fuhu/,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/,,true,69,23
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,,true,64,64
click,/dining/alle-lounge-on-66/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,,true,62,58
click,/dining/stubborn-seed/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,62,54
click,/dining/,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,,true,59,15
click,/dining/,http://rewardsrwlv.joingo.com/,,true,58,31
click,/dining/,https://www.opentable.com/booking/restref/availability?lang=en-US&correlationId=ba8a19ca-4018-4923-9,,true,58,29
click,/dining/,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,,true,56,31
click,/dining/alle-lounge-on-66/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,http://rewardsrwlv.joingo.com/,,true,54,33
click,/dining/redtail/,https://www.sevenrooms.com/explore/redtail/reservations/create/search/,,true,54,29
click,/dining/,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,,true,50,21
click,/dining/,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,,true,50,48
click,/dining/copper-sun/,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/,,true,50,19
click,/dining/,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,,true,46,15
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,,true,44,17
click,/dining/,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/,,true,43,10
click,/dining/,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/,,true,42,39
click,/dining/,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,,true,42,21
click,/dining/?toid=tab-fine-dining,http://rewardsrwlv.joingo.com/,,true,42,33
click,/dining/carversteak/,https://carversteak.com/book-an-event/,,true,41,6
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,,true,40,25
click,/dining/dawg-house-saloon/,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,,true,40,33
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,39,37
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,39,35
click,/dining/,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/,,true,38,12
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,38,37
click,/dining/gatsbys-cocktail-lounge/,https://www.sevenrooms.com/explore/gatsbyscocktaillounge/reservations/create/search/,,true,37,23
click,/dining/stubborn-seed/,https://www.sevenrooms.com/explore/stubbornseed/reservations/create/search/,,true,36,17
click,/dining/,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,,true,35,31
click,/dining/,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,35,10
click,/dining/?toid=tab-casual-dining,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,,true,35,33
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/booking/restref/availability?lang=en-US&correlationId=ba8a19ca-4018-4923-9,,true,35,35
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,33,23
click,/dining/?toid=tab-casual-dining,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,33,33
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,33,23
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,33,19
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,,true,33,10
click,/dining/,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,,true,32,15
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,31,8
click,/dining/?toid=tab-bars-lounges,https://www.eightloungelv.com/reservations/,,true,31,12
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,,true,31,29
click,/dining/alle-lounge-on-66/,https://www.opentable.com/r/alle-on-66-resorts-world-las-vegas,,true,31,2
click,/dining/alle-lounge-on-66/,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?ot_source=adwords,,true,31,8
click,/dining/brezza/,https://barzazulv.com/zazu-comedy-nights/,,true,31,8
click,/dining/fuhu/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,31,8
click,/dining/?hsa_acc=8262773001&hsa_cam=23623500896&hsa_grp=194348370136&hsa_ad=799128231004&hsa_src=g&hsa_tgt=kwd-303546318400&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,29,12
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,29,15
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,,true,29,10
click,/dining/restaurant-week-2026/,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,29,19
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/,,true,27,15
click,/dining/eight-cigar-lounge/,https://www.sevenrooms.com/explore/eightcigarlounge/reservations/create/search/,,true,27,17
click,/dining/genting-palace/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,27,8
click,/dining/,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,25,15
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,,true,25,25
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,25,10
click,/dining/genting-palace/,http://rewardsrwlv.joingo.com/,,true,25,12
click,/dining/stubborn-seed/?hsa_acc=8262773001&hsa_cam=23670867738&hsa_grp=196138687324&hsa_ad=801271952812&hsa_src=g&hsa_tgt=kwd-1217563160530&hsa_kw=fine%20dining%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,25,21
click,/dining/,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/,,true,23,12
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,23,15
click,/dining/?toid=tab-fine-dining,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,23,15
click,/dining/redtail/,https://www.sevenrooms.com/manager2/redtail/settings/widgets/reservation,,true,23,10
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,22,12
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,http://rewardsrwlv.joingo.com/,,true,22,10
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,,true,22,10
click,/dining/?toid=tab-bars-lounges,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,,true,21,15
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/,,true,21,15
click,/dining/stubborn-seed/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,,true,21,2
click,/dining/stubborn-seed/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?ot_source=adwords,,true,21,0
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,20,8
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,20,17
click,/dining/kusa-nori/,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?ot_source=adwords,,true,20,12
click,/dining/,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,19,15
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,19,15
click,/dining/alle-lounge-on-66/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.alle.com/,,true,19,19
click,/dining/brezza/,https://www.sevenrooms.com/explore/brezza/reservations/create/search/?ot_source=adwords,,true,19,4
click,/dining/crockfords-lobby-bar/,https://www.sevenrooms.com/explore/crockfordslobby/reservations/create/search/,,true,19,10
click,/dining/genting-palace/,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?ot_source=adwords,,true,19,10
click,/dining/genting-palace/?hsa_acc=8262773001&hsa_cam=23670867738&hsa_grp=196138687564&hsa_ad=801271952821&hsa_src=g&hsa_tgt=kwd-2474207274631&hsa_kw=genting%20palace&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,19,0
click,/dining/restaurant-week-2026/,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,,true,19,15
click,/dining/,https://www.sevenrooms.com/explore/redtail/reservations/create/search/,,true,18,10
click,/dining/,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?ot_source=adwords,,true,18,8
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,18,4
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,,true,18,8
click,/dining/?toid=tab-casual-dining,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,,true,18,19
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,18,8
click,/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,18,17
click,/dining/kusa-nori/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,18,6
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,17,0
click,/dining/?toid=tab-fine-dining,https://www.sevenrooms.com/explore/stubbornseed/reservations/create/search/,,true,17,12
click,/dining/restaurant-week-2026/,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/,,true,17,8
click,/dining/,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,,true,16,4
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,16,10
click,/dining/?toid=tab-casual-dining,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,16,15
click,/dining/?toid=tab-famous-foods,https://www.opentable.com/r/juniors-resorts-world-las-vegas,,true,16,12
click,/dining/?toid=tab-famous-foods,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,16,10
click,/dining/?toid=tab-famous-foods,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,16,10
click,/dining/fuhu/,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/?ot_source=adwords,,true,16,17
click,/dining/genting-palace/?hsa_acc=8262773001&hsa_cam=23670867738&hsa_grp=196138687564&hsa_ad=801271952821&hsa_src=g&hsa_tgt=aud-2445475684005:kwd-2474207274191&hsa_kw=best%20chinese%20restaurant%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,16,8
click,/dining/restaurant-week-2026/,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,,true,16,10
click,/dining/room-service/,http://rewardsrwlv.joingo.com/,,true,16,8
click,/dining/,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,,true,14,6
click,/dining/,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?ot_source=adwords,,true,14,6
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,14,4
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,14,6
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,,true,14,15
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,14,4
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,14,6
